date,usaf,wban,code,station,lat,lon,elev,wd,ws,ceil_hgt,visibility,air_temp,dew_point,atmos_pres,RH,cl_1,cl_1_height,cl_2,cl_2_height,cl_3,cl_3_height,cl
2017-04-18T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,270,4.6,366,16093,18.3,14.4,1018.3,78.14369135804374,8,366,NA,NA,NA,NA,8
2017-04-18T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,280,3.1,305,16093,17.2,14.4,1018.6,83.72167535528902,8,305,NA,NA,NA,NA,8
2017-04-18T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,268.18543678136535,3.6,495.25,16093,16.4,14.4,1019,88.07059949501215,5.5,220.75,8,769.5,NA,NA,8
2017-04-18T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,260,2.1,152,11265,15.6,14.4,1019.6,92.63240163341415,8,152,NA,NA,NA,NA,8
2017-04-18T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,266.49038153696756,2.3,122,15288.5,15.6,14.15,1019.3,91.16902073878563,8,122,NA,NA,NA,NA,8
2017-04-18T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,175.00000000000003,1.5,152,16093,15.850000000000001,14.15,1019.1,89.72309597764973,8,152,NA,NA,NA,NA,8
2017-04-18T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,183,16093,15.6,13.9,1019,89.70563984415712,8,183,NA,NA,NA,NA,8
2017-04-18T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,183,16093,15.6,13.9,1018.7,89.70563984415712,8,183,NA,NA,NA,NA,8
2017-04-18T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,220,2.1,213,16093,15.6,13.3,1018.7,86.30058456442441,8,213,NA,NA,NA,NA,8
2017-04-18T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,213,16093,15,13.3,1018.6,89.66343051909692,7,213,8,1524,NA,NA,8
2017-04-18T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,199.99999999999997,1,833.3333333333334,16093,15.2,13.200000000000001,1018.7,87.96796405383755,6,396.3333333333333,7.333333333333333,1422.6666666666667,7,1676,7.333333333333333
2017-04-18T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,201.0746390535791,1.175,1219.25,12874.5,15,13.3,1018.6,89.66343051909692,4.25,274.5,6.75,990.5,8,1524,8
2017-04-18T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,214.99999999999997,1.8,190.5,14484,15,13.3,1019,89.66343051909692,5.75,160,7.5,830.75,8,1478.5,8
2017-04-18T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,233.91040719927923,1.84,164.6,15449.4,15,13.24,1019.8,89.31871983087579,7.8,164.6,8,1402,NA,NA,8
2017-04-18T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,213,16093,16.05,13.15,1019.7,83.06063074498164,7,213,8,1006,NA,NA,8
2017-04-18T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,180,0.75,1250,16093,17.75,13.9,1020.1,78.37126764360428,3,914,7,1250,8,1981,8
2017-04-18T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,3.0666666666666664,893.6666666666666,9656,18.233333333333334,13.733333333333334,1020.9,75.26397709778794,7.666666666666667,893.6666666666666,7,1006,8,2286,8
2017-04-18T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,249.50729397224393,1.94,834.8,7725,16.76,13.88,1020.4,83.32577959901958,4.2,560.6,7.25,876,8,1158.3333333333333,8
2017-04-18T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,140,2.85,22e3,16093,20.549999999999997,14.15,1018.7,66.99479835422576,2,594.5,4,838,NA,NA,4
2017-04-18T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,222.14871267442498,5.46,5070.4,16093,22.08,15,1019.4,64.33082667531242,4.6,676.8,7,893.6666666666666,7,3048,6.4
2017-04-18T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,209.99999999999997,5.1,1067,16093,19.4,15,1019.4,75.83375712451272,7,1067,8,1524,NA,NA,8
2017-04-18T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,6.2,1676,16093,20,15,1019.3,73.06902050019842,2,427,4,610,8,1676,8
2017-04-18T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,1.5,22e3,16093,20,15,1018.4,73.06902050019842,2,1524,NA,NA,NA,NA,2
2017-04-19T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,3.6,22e3,16093,21.1,15,1018.3,68.28356511377272,0,NA,NA,NA,NA,NA,0
2017-04-19T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,225.97641154027875,5.133333333333333,182.66666666666666,11801.666666666666,17.166666666666668,14.8,1018.8,86.17001055864333,8,182.66666666666666,NA,NA,NA,NA,8
2017-04-19T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,245.11751086971645,3.1,129.25,3621,16.7,15,1019.4,89.78213583224215,8,129.25,NA,NA,NA,NA,8
2017-04-19T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,223.79340978170828,3.6,294.3333333333333,16093,17.133333333333333,14.266666666666667,1020.5,83.35804024499717,8,294.3333333333333,NA,NA,NA,NA,8
2017-04-19T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,190,1.5,305,16093,16.7,14.4,1020.8,86.40064687888196,7,305,8,457,NA,NA,8
2017-04-19T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,190,0.3,463.4,15771.2,16.58,14.76,1020.9,89.12332084302855,2.4,262.2,8,463.4,NA,NA,8
2017-04-19T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,140,0.5,294.3333333333333,16093,16.8,14.8,1020.6,88.09462809961627,7.666666666666667,294.3333333333333,8,427,NA,NA,8
2017-04-19T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,260,3.1,305,16093,16.7,14.4,1020.7,86.40064687888196,8,305,NA,NA,NA,NA,8
2017-04-19T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,283.08408191998967,2.2666666666666666,294.6666666666667,15020.333333333334,16.066666666666666,14.266666666666667,1020.2,89.16737841227913,4,213.33333333333334,8,305,NA,NA,8
2017-04-19T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,457,16093,16.05,14.2,1019.8,88.88079156284755,8,457,NA,NA,NA,NA,8
2017-04-19T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,290,1.5,518,16093,16.7,13.9,1019.8,83.66840636961442,8,518,NA,NA,NA,NA,8
2017-04-19T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,270,2.1,457,16093,16.1,13.9,1019.6,86.90403942317417,8,457,NA,NA,NA,NA,8
2017-04-19T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,457,16093,16.1,13.3,1019.6,83.60402290514587,8,457,NA,NA,NA,NA,8
2017-04-19T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,310,1.8,11228.5,16093,16.1,13.3,1020.4,83.60402290514587,5.5,457,NA,NA,NA,NA,5.5
2017-04-19T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,280,1.05,411.5,16093,16.95,13.600000000000001,1021.1,80.83011619772432,8,411.5,NA,NA,NA,NA,8
2017-04-19T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,100,0.75,22e3,16093,18.05,13.600000000000001,1020.8,75.38780583265142,3,396,NA,NA,NA,NA,3
2017-04-19T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,19.4,13.3,1021,67.96887226544268,0,NA,NA,NA,NA,NA,0
2017-04-19T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,220,5.7,22e3,16093,19.4,13.9,1021.3,70.65903779220378,0,NA,NA,NA,NA,NA,0
2017-04-19T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,220,3.6,22e3,16093,20,13.9,1021.6,68.08064044240308,2,457,NA,NA,NA,NA,2
2017-04-19T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,249.99999999999994,4.1,22e3,16093,20.6,13.3,1021.3,63.10512775296229,0,NA,NA,NA,NA,NA,0
2017-04-19T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,239.99999999999994,4.6,22e3,16093,21.7,12.2,1020.7,54.895194636379976,0,NA,NA,NA,NA,NA,0
2017-04-19T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,249.99999999999994,4.6,22e3,16093,22.8,8.3,1020,39.57249790222047,0,NA,NA,NA,NA,NA,0
2017-04-19T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,260,5.1,22e3,16093,22.8,9.4,1019.4,42.62123799558301,0,NA,NA,NA,NA,NA,0
2017-04-19T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,209.99999999999997,4.1,22e3,16093,22.2,11.1,1018.9,49.518857769275535,0,NA,NA,NA,NA,NA,0
2017-04-20T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,5.1,22e3,16093,20.6,12.2,1018.6,58.737364801848955,0,NA,NA,NA,NA,NA,0
2017-04-20T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,220,3.1,22e3,16093,18.9,12.2,1018.6,65.26926581053834,0,NA,NA,NA,NA,NA,0
2017-04-20T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,180,2.1,22e3,16093,17.2,11.7,1018.8,70.27042719633637,0,NA,NA,NA,NA,NA,0
2017-04-20T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,130,1.5,22e3,16093,16.1,11.7,1019.2,75.33403149233504,0,NA,NA,NA,NA,NA,0
2017-04-20T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,16.1,11.1,1019.5,72.4227006868955,0,NA,NA,NA,NA,NA,0
2017-04-20T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,150.00000000000003,1.5,22e3,16093,14.4,11.1,1019.8,80.72617308430206,0,NA,NA,NA,NA,NA,0
2017-04-20T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,13.9,10.6,1019.8,80.6628838633396,0,NA,NA,NA,NA,NA,0
2017-04-20T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,140,2.1,22e3,16093,13.3,10,1019.5,80.58638832204204,0,NA,NA,NA,NA,NA,0
2017-04-20T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,12.8,9.4,1019.3,79.98790539622009,0,NA,NA,NA,NA,NA,0
2017-04-20T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,2.1,22e3,16093,12.8,9.4,1019.1,79.98790539622009,0,NA,NA,NA,NA,NA,0
2017-04-20T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,50,1.5,22e3,16093,11.7,9.4,1019.3,85.93365991111094,0,NA,NA,NA,NA,NA,0
2017-04-20T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,11.1,9.4,1019.1,89.38041126026602,0,NA,NA,NA,NA,NA,0
2017-04-20T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,10.6,8.3,1019,85.82659494075725,0,NA,NA,NA,NA,NA,0
2017-04-20T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,14484,11.1,8.9,1019.5,86.45112891638526,0,NA,NA,NA,NA,NA,0
2017-04-20T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,14484,13.9,10.6,1019.8,80.6628838633396,0,NA,NA,NA,NA,NA,0
2017-04-20T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,17.2,11.1,1019.8,67.5523756706034,0,NA,NA,NA,NA,NA,0
2017-04-20T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,20.6,7.2,1020,42.04292186538385,0,NA,NA,NA,NA,NA,0
2017-04-20T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,2.6,22e3,16093,23.3,7.2,1019.8,35.61188828135254,0,NA,NA,NA,NA,NA,0
2017-04-20T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,270,4.1,22e3,16093,25,8.3,1019.3,34.624542914421546,0,NA,NA,NA,NA,NA,0
2017-04-20T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,260,6.7,22e3,16093,25,8.3,1018.8,34.624542914421546,0,NA,NA,NA,NA,NA,0
2017-04-20T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,260,8.2,22e3,16093,25,7.2,1018.1,32.12096422200493,0,NA,NA,NA,NA,NA,0
2017-04-20T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,249.99999999999994,4.6,22e3,16093,25,8.9,1017.5,36.06079893535144,0,NA,NA,NA,NA,NA,0
2017-04-20T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,3.6,22e3,16093,23.9,8.9,1016.9,38.54158916756369,0,NA,NA,NA,NA,NA,0
2017-04-20T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,209.99999999999997,5.1,22e3,16093,21.7,12.2,1016.5,54.895194636379976,0,NA,NA,NA,NA,NA,0
2017-04-21T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,160,4.1,22e3,16093,20,11.7,1016.1,58.98992002591319,0,NA,NA,NA,NA,NA,0
2017-04-21T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,2.1,22e3,14484,19.4,11.7,1015.9,61.22831304283206,0,NA,NA,NA,NA,NA,0
2017-04-21T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,14484,17.8,11.7,1015.7,67.66701971234745,0,NA,NA,NA,NA,NA,0
2017-04-21T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,14484,17.2,11.7,1016.3,70.27042719633637,0,NA,NA,NA,NA,NA,0
2017-04-21T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,199.99999999999997,1.5,22e3,14484,16.1,11.1,1016.7,72.4227006868955,0,NA,NA,NA,NA,NA,0
2017-04-21T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,14484,15,11.1,1016,77.6817128385579,0,NA,NA,NA,NA,NA,0
2017-04-21T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,330,2.6,22e3,16093,16.1,8.9,1015.9,62.572393539309246,0,NA,NA,NA,NA,NA,0
2017-04-21T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,15.6,7.8,1015.7,59.98576646369867,0,NA,NA,NA,NA,NA,0
2017-04-21T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,3.1,22e3,16093,16.1,5.6,1015.2,49.99365016496917,0,NA,NA,NA,NA,NA,0
2017-04-21T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,349.99999999999994,1.5,22e3,16093,13.9,6.1,1014.8,59.5978629966533,0,NA,NA,NA,NA,NA,0
2017-04-21T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,20,1.5,22e3,16093,15,4.4,1014.2,49.36400901683528,0,NA,NA,NA,NA,NA,0
2017-04-21T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,330,2.6,22e3,16093,13.9,4.4,1014.1,52.996960513696756,0,NA,NA,NA,NA,NA,0
2017-04-21T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,14.4,3.9,1014.1,49.55206986212013,0,NA,NA,NA,NA,NA,0
2017-04-21T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,1.5,22e3,16093,13.9,5,1014.5,55.24962625565008,0,NA,NA,NA,NA,NA,0
2017-04-21T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,310,2.1,22e3,16093,17.8,6.7,1014.4,48.404737648009885,0,NA,NA,NA,NA,NA,0
2017-04-21T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,270,3.1,22e3,16093,21.7,5.6,1014.2,35.18446926426721,0,NA,NA,NA,NA,NA,0
2017-04-21T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,7.2,22e3,16093,29.4,1.7,1013.7,16.767524839718018,0,NA,NA,NA,NA,NA,0
2017-04-21T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,10.8,22e3,16093,31.1,1.7,1013.5,15.168783618531728,0,NA,NA,NA,NA,NA,0
2017-04-21T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,7.7,22e3,16093,32.8,0,1013.4,12.132016452126868,0,NA,NA,NA,NA,NA,0
2017-04-21T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,6.2,22e3,16093,27.2,8.3,1013.6,30.346984037532245,0,NA,NA,NA,NA,NA,0
2017-04-21T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,239.99999999999994,5.7,22e3,16093,28.3,3.3,1013.5,20.073823431022706,0,NA,NA,NA,NA,NA,0
2017-04-21T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,270,4.6,22e3,16093,28.3,3.9,1012.8,20.946703050626382,0,NA,NA,NA,NA,NA,0
2017-04-21T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,239.99999999999994,3.1,22e3,16093,26.7,5.6,1012.2,25.965080246889293,0,NA,NA,NA,NA,NA,0
2017-04-21T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,220,4.6,22e3,16093,26.7,6.1,1011.8,26.882643998040084,0,NA,NA,NA,NA,NA,0
2017-04-22T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,199.99999999999997,3.6,22e3,16093,23.3,11.1,1011.7,46.306630460872675,0,NA,NA,NA,NA,NA,0
2017-04-22T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,209.99999999999997,2.6,22e3,16093,20.6,11.7,1011.5,56.84109358801602,0,NA,NA,NA,NA,NA,0
2017-04-22T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,199.99999999999997,1.5,22e3,16093,18.3,11.1,1011.7,63.039567890013814,0,NA,NA,NA,NA,NA,0
2017-04-22T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,17.2,11.7,1012.2,70.27042719633637,0,NA,NA,NA,NA,NA,0
2017-04-22T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,290,2.1,22e3,16093,16.7,11.1,1012.2,69.72003162354459,0,NA,NA,NA,NA,NA,0
2017-04-22T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,300,2.1,22e3,16093,15,11.1,1012.4,77.6817128385579,0,NA,NA,NA,NA,NA,0
2017-04-22T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,16.1,10,1012.3,67.34010279829481,0,NA,NA,NA,NA,NA,0
2017-04-22T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,15,8.3,1012,64.47357002962514,0,NA,NA,NA,NA,NA,0
2017-04-22T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,310,2.1,22e3,16093,14.4,7.8,1011.5,64.78456091676979,0,NA,NA,NA,NA,NA,0
2017-04-22T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,280,2.1,22e3,16093,16.7,6.7,1011.3,51.89520782854083,0,NA,NA,NA,NA,NA,0
2017-04-22T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,13.9,10,1011.9,77.52337556190764,0,NA,NA,NA,NA,NA,0
2017-04-22T11:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,150.00000000000003,1.5,22e3,12875,13.3,10.6,1012.3,83.84829017070783,0,NA,NA,NA,NA,NA,0
2017-04-22T12:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,70,1.5,22e3,14484,12.2,10,1012.4,86.55343187951328,0,NA,NA,NA,NA,NA,0
2017-04-22T13:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,59.99999999999999,2.6,22e3,12875,14.4,10.6,1012.7,78.10988259350735,0,NA,NA,NA,NA,NA,0
2017-04-22T14:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,17.2,9.4,1013.1,60.34429332402718,0,NA,NA,NA,NA,NA,0
2017-04-22T15:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,20.6,10,1013,50.7882781182307,0,NA,NA,NA,NA,NA,0
2017-04-22T16:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,270,2.1,22e3,16093,23.9,8.9,1012.9,38.54158916756369,0,NA,NA,NA,NA,NA,0
2017-04-22T17:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,209.99999999999997,4.1,22e3,16093,24.4,12.2,1013.2,46.583917124913214,0,NA,NA,NA,NA,NA,0
2017-04-22T18:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,220,4.1,22e3,16093,25,9.4,1012.9,37.29722858528844,0,NA,NA,NA,NA,NA,0
2017-04-22T19:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,249.99999999999994,4.1,22e3,16093,25.6,8.3,1012.4,33.39587428687513,0,NA,NA,NA,NA,NA,0
2017-04-22T20:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,239.99999999999994,4.6,22e3,16093,26.7,10,1012.1,35.06868979965903,0,NA,NA,NA,NA,NA,0
2017-04-22T21:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,239.99999999999994,4.6,22e3,16093,26.1,7.8,1012,31.323226569769048,0,NA,NA,NA,NA,NA,0
2017-04-22T22:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,260,5.1,22e3,16093,26.1,8.9,1011.6,33.754082858349044,0,NA,NA,NA,NA,NA,0
2017-04-22T23:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,260,2.6,22e3,16093,24.4,8.3,1011.3,35.9029705737608,0,NA,NA,NA,NA,NA,0
2017-04-23T00:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,3.6,22e3,16093,21.7,10.6,1011.3,49.39453824906719,0,NA,NA,NA,NA,NA,0
2017-04-23T01:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,2.6,22e3,16093,19.4,10,1011.2,54.71443144671414,0,NA,NA,NA,NA,NA,0
2017-04-23T02:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,220,2.6,22e3,16093,17.8,10.6,1011.3,62.934395966521585,0,NA,NA,NA,NA,NA,0
2017-04-23T03:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,16.7,11.1,1011.4,69.72003162354459,0,NA,NA,NA,NA,NA,0
2017-04-23T04:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,16.7,10.6,1011.4,67.4562257488814,0,NA,NA,NA,NA,NA,0
2017-04-23T05:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,15.6,11.1,1011.5,74.76299658632298,0,NA,NA,NA,NA,NA,0
2017-04-23T06:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,110,2.1,22e3,16093,15,11.1,1011.3,77.6817128385579,0,NA,NA,NA,NA,NA,0
2017-04-23T07:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,NA,0,22e3,16093,15.6,11.1,1011.4,74.76299658632298,0,NA,NA,NA,NA,NA,0
2017-04-23T08:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,230,2.1,22e3,16093,14.4,11.1,1011,80.72617308430206,0,NA,NA,NA,NA,NA,0
2017-04-23T09:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,140,2.6,22e3,16093,14.4,11.1,1010.8,80.72617308430206,0,NA,NA,NA,NA,NA,0
2017-04-23T10:00:00Z,723926,23136,723926-23136,CAMARILLO AIRPORT,34.217,-119.083,20,100,1.5,22e3,14484,14.4,11.7,1010.5,83.96668340720885,0,NA,NA,NA,NA,NA,0
